"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene3229"	"Gene3229"	0.86659770244722	1	0.86659770244722	2.02460101507211	1.62956739487241	1	1
"Gene3233"	"Gene3233"	1.63383215266465	1	1.63383215266465	1.19449633084269	1.37987327629995	1	1
"Gene3234"	"Gene3234"	7.4856435983632	1	7.4856435983632	0.644829939361255	0.733931740897445	1	1
"Gene3239"	"Gene3239"	3.29111615646976	1	3.29111615646976	0.870024694721372	0.566187654799555	1	1
"Gene3240"	"Gene3240"	2.38375112566784	1	2.38375112566784	0.904496479615815	1.60367896634199	1	1
"Gene3241"	"Gene3241"	4.13308293039983	1	4.13308293039983	1.71066764885485	0.592378746794385	1	1
"Gene3243"	"Gene3243"	3.92464988434678	1	3.92464988434678	1.06436506154866	0.702342280712205	1	1
"Gene3248"	"Gene3248"	2.4321954329772	1	2.4321954329772	0.895842431355837	1.2540963182558	1	1
"Gene3253"	"Gene3253"	1.8264966420671	1	1.8264966420671	0.984008046760782	0.870154330231086	1	1
"Gene3254"	"Gene3254"	1.92341549500471	34.862978416482	37.085408071066	0.992501438986707	0.211699821949961	1	0.704507980805091
"Gene3257"	"Gene3257"	0.0352890300372943	96.5954166586526	102.75313835169	0.686221824589066	1.13782531213806	1	1
"Gene3258"	"Gene3258"	2.66329924287187	1	2.66329924287187	1.05219395725257	1.15932270851403	1	1
"Gene3261"	"Gene3261"	4.27418074424655	1	4.27418074424655	0.445619900531151	0.587711192536706	1	1
"Gene3262"	"Gene3262"	3.43010934893275	1	3.43010934893275	1.28719145441113	1.17531105499855	1	1
"Gene3263"	"Gene3263"	0.793340581892324	1	0.793340581892324	1.95253799485059	1.58199986385795	1	1
"Gene3266"	"Gene3266"	14.0842321972732	1	14.0842321972732	1.72520086922255	2.13726408515754	1	1
"Gene3269"	"Gene3269"	2.48709311560124	1	2.48709311560124	0.539861124116886	1.0559983831012	1	1
"Gene3271"	"Gene3271"	8.0917348761048	1	8.0917348761048	2.23384266269875	1.175937035259	1	1
"Gene3275"	"Gene3275"	6.34024656898162	1	6.34024656898162	1.21134429705181	1.51112056712937	1	1
"Gene3278"	"Gene3278"	5.12504871884856	1	5.12504871884856	0.893052767559443	1.12449040425258	1	1
"Gene3279"	"Gene3279"	2.37550661023001	1	2.37550661023001	0.904500091688675	1.99020626361873	0.972342736883574	1
"Gene3281"	"Gene3281"	6.63878104825303	34.8425441990091	37.0636712221788	2.59631387467316	1.54932766494419	1.15648917705037	1
"Gene3284"	"Gene3284"	10.8479741614481	1	10.8479741614481	0.393637590863718	0.561865915988507	1	1
"Gene3285"	"Gene3285"	0.550574905628159	97.0828074108857	103.271599072995	0.92538114093318	0.553308575821898	1	1
"Gene3287"	"Gene3287"	3.6733385770547	1	3.6733385770547	1.57653940027532	1.15764683475441	1	1
"Gene3291"	"Gene3291"	5.48895139979295	1	5.48895139979295	0.660393505974861	1.10781751521434	0.682528809859285	1
"Gene3294"	"Gene3294"	0.0949771155644387	31.8319287376851	33.8611363843785	0.622772710853262	0.737493295412428	1	1
"Gene3295"	"Gene3295"	3.52905052301205	1	3.52905052301205	1.53142497944347	0.454734495791311	1	2.00210017528083
"Gene3297"	"Gene3297"	1.92401815835184	1	1.92401815835184	2.94678216906794	0.726421338332173	1	0.821902438730395
"Gene3299"	"Gene3299"	3.92433547503169	1	3.92433547503169	0.365309251687987	1.88372309057646	1	1
"Gene3306"	"Gene3306"	3.96708302481932	1	3.96708302481932	0.612202041039117	0.592596507710832	0.844184276999212	1
"Gene3307"	"Gene3307"	1.70191350875475	1	1.70191350875475	0.70486344622838	0.805500242789187	1	1
"Gene3308"	"Gene3308"	4.1499272389378	1	4.1499272389378	0.805531048245599	2.19254171024944	1	1
"Gene3309"	"Gene3309"	2.03967567316999	1	2.03967567316999	1.16306434598005	0.867496158042153	1	1
"Gene3314"	"Gene3314"	2.97974114534552	1	2.97974114534552	0.737681530996361	1.04321335621237	1	1
"Gene3317"	"Gene3317"	7.31766448993126	1	7.31766448993126	1.18190806207124	0.539250633102188	1	1
"Gene3318"	"Gene3318"	1.33059758786465	1	1.33059758786465	1.46039260117064	2.20330801499483	1	1
"Gene3328"	"Gene3328"	5.42527332224411	1	5.42527332224411	1.01168003195846	0.464809335972097	1	1
"Gene3329"	"Gene3329"	2.63387028774897	1	2.63387028774897	1.55233956125595	0.724155339565803	1	1
"Gene3331"	"Gene3331"	5.73445791747815	1	5.73445791747815	1.14221708829782	3.99624386803015	1	1
"Gene3335"	"Gene3335"	2.9417822444741	1	2.9417822444741	0.838249873921767	1.09638057247842	1	1.17114277009565
"Gene3336"	"Gene3336"	1.02371056742009	60.983842556446	64.8714134498109	1.22949046999097	1.56993307731776	1	1
"Gene3340"	"Gene3340"	4.08884651606388	1	4.08884651606388	2.76858403943661	0.814374323793207	1	2.01878433072602
"Gene3343"	"Gene3343"	5.14360618920467	81.6558133774679	86.8611718798689	1.07964846506762	0.712519247193249	1	1
"Gene3346"	"Gene3346"	3.88775437662761	1	3.88775437662761	1.49210491272204	0.837787672177214	1	1
"Gene3347"	"Gene3347"	9.26400168898537	1	9.26400168898537	4.45065122186251	0.347249331120642	1	1
"Gene3352"	"Gene3352"	4.34226284211618	1	4.34226284211618	0.80473121187172	1.17764308990944	1	1
"Gene3355"	"Gene3355"	3.3300269365231	1	3.3300269365231	2.68518329764898	0.94944445142398	1	1
"Gene3356"	"Gene3356"	5.5071798611737	1	5.5071798611737	0.738689288428486	0.772992504877249	1	1
"Gene3363"	"Gene3363"	5.83613950973877	1	5.83613950973877	4.31120791263475	0.924595804795586	1	1
"Gene3364"	"Gene3364"	4.76056021065614	1	4.76056021065614	0.999018952128906	0.75650372325386	1	1
"Gene3366"	"Gene3366"	6.19768052085906	1	6.19768052085906	0.585828794432117	0.789616924325459	1	1
"Gene3367"	"Gene3367"	0.0681741313057067	49.7114994925352	52.8804860698213	0.518018271299052	0.682474730331349	1	1
"Gene3368"	"Gene3368"	1.25909618204551	1	1.25909618204551	2.15128012274835	2.12932976666382	1	1
"Gene3370"	"Gene3370"	4.42102849735971	1	4.42102849735971	0.805142362635754	0.499955263672037	1	1
"Gene3371"	"Gene3371"	1.92129835719077	1	1.92129835719077	0.871247338599436	1.79747931513776	1	1
"Gene3372"	"Gene3372"	2.4670423527132	1	2.4670423527132	2.98152611304689	1.8091431294579	1	1
"Gene3374"	"Gene3374"	0.0634603028499293	187.535266298571	199.490181111736	2.53208637539276	0.724378371321405	1.32220591802095	1
"Gene3375"	"Gene3375"	1.71958560257961	1	1.71958560257961	1.2091457538302	2.50326812758665	1	1
"Gene3376"	"Gene3376"	1.50250459487756	1	1.50250459487756	1.00514560252385	1.08027094333639	0.844614565472038	1
"Gene3377"	"Gene3377"	3.64384569237605	1	3.64384569237605	1.15633931739782	0.405896555027623	1	1
"Gene3382"	"Gene3382"	2.47331665306463	1	2.47331665306463	0.697483008395878	1.08017860382901	1.16635665335258	1
"Gene3388"	"Gene3388"	4.03521039392429	1	4.03521039392429	1.29918788336318	0.827076981378937	1	1
"Gene3392"	"Gene3392"	2.44190075901096	1	2.44190075901096	0.613724348274676	0.514842005687588	1	1
"Gene3394"	"Gene3394"	5.81939508734955	1	5.81939508734955	0.609621289800121	0.934277681066844	1	1
"Gene3396"	"Gene3396"	4.48644803420074	1	4.48644803420074	3.04139223489614	2.47731339215399	1	1
"Gene3398"	"Gene3398"	3.30623368592646	1	3.30623368592646	0.656119889492591	1.09098574405441	0.827699237120578	1
"Gene3400"	"Gene3400"	3.63293638587035	1	3.63293638587035	0.728028884981954	0.389473842532891	1	1
"Gene3401"	"Gene3401"	4.06572537998939	1	4.06572537998939	1.23153694280208	1.82201825272767	1.08897778659478	1
"Gene3402"	"Gene3402"	3.19868852655201	1	3.19868852655201	1.10873961882224	0.50683613956903	1	1
"Gene3403"	"Gene3403"	2.25686136955126	1	2.25686136955126	1.25711962839287	1.81203341980086	1	1
"Gene3404"	"Gene3404"	2.78468958666574	1	2.78468958666574	1.59135896170507	0.959493146766676	1.48242868542914	1
"Gene3408"	"Gene3408"	1.10666452171062	1	1.10666452171062	1.13356295750389	1.42339925823922	1	1
"Gene3410"	"Gene3410"	4.79759174738231	1	4.79759174738231	1.5967505854581	0.64554355696503	1	1
"Gene3412"	"Gene3412"	1.25415749145798	1	1.25415749145798	0.969962681346958	2.12652166255926	1	1
"Gene3414"	"Gene3414"	3.35516654988465	1	3.35516654988465	1.37827454879025	1.01536418016686	1	1
"Gene3418"	"Gene3418"	9.62898735964601	1	9.62898735964601	3.06352865374354	1.00972245143075	1	1
"Gene3419"	"Gene3419"	0.814156482700985	52.9377494286824	56.3124015531153	0.703268999991126	0.69304225433932	1	1.00052897939667
"Gene3423"	"Gene3423"	5.03339796312961	1	5.03339796312961	2.28271138632708	2.30026960002784	1	1
"Gene3426"	"Gene3426"	7.48814671342757	1	7.48814671342757	0.967530360420199	1.01297204553916	1	1
"Gene3427"	"Gene3427"	1.84386869911398	80.054851478063	85.1581525727867	0.379020486652951	1.07982997616447	1	1
"Gene3428"	"Gene3428"	0.73463115796372	1	0.73463115796372	3.72973459403928	2.14776695277159	1	1
"Gene3430"	"Gene3430"	6.41734592121741	1	6.41734592121741	0.686488476494097	0.660255662596204	1	1
"Gene3431"	"Gene3431"	3.72467469208761	1	3.72467469208761	0.708537003329582	0.591083773271013	1	1
"Gene3432"	"Gene3432"	5.60007794570753	1	5.60007794570753	1.28455475823809	0.642431141262166	1	1
"Gene3433"	"Gene3433"	1.91863588602865	1	1.91863588602865	0.854153919168256	0.677383797891925	1	1
"Gene3434"	"Gene3434"	1.00165432888939	1	1.00165432888939	4.05160437881041	1.91442021427012	1	1
"Gene3439"	"Gene3439"	5.95721780565113	1	5.95721780565113	0.861037613806612	0.932450999884567	1	1
"Gene3440"	"Gene3440"	3.47227736886336	1	3.47227736886336	0.956169105703328	0.984434490930517	0.878899033657167	1
"Gene3441"	"Gene3441"	5.71233907932532	1	5.71233907932532	0.703770115989468	1.64859631541543	1	1
"Gene3443"	"Gene3443"	2.72898884716082	1	2.72898884716082	0.753049476021444	2.1036197415513	1	1
"Gene3445"	"Gene3445"	10.3031975551153	1	10.3031975551153	1.31794888485025	1.59224071618684	1	1
"Gene3446"	"Gene3446"	3.68103047441891	1	3.68103047441891	0.477990227680328	0.430493686742171	1	1.27706116627547
"Gene3448"	"Gene3448"	0.0902720777271661	93.196640170288	99.1376981702011	0.700217553103686	1.12568058780582	1	1
"Gene3450"	"Gene3450"	3.30801893944484	1	3.30801893944484	1.40109533937228	0.739844044913732	1	1
"Gene3454"	"Gene3454"	1.20990391042919	1	1.20990391042919	1.68498689919328	1.42390526816441	1	0.790243342748421
"Gene3456"	"Gene3456"	3.78020562512652	1	3.78020562512652	0.847630103905491	1.20879491986584	1	1
"Gene3457"	"Gene3457"	1.52168994605237	33.7305880129535	35.8808305473407	1.07708884647779	0.793336900491456	1	1
"Gene3460"	"Gene3460"	4.9739458278085	1	4.9739458278085	1.26543507794679	1.89694558931507	1	1
"Gene3461"	"Gene3461"	5.67292248476654	1	5.67292248476654	1.72794962275943	0.520474300420058	1	1
"Gene3466"	"Gene3466"	0.30596433975534	46.9004943470975	49.8902862176153	1.10474972836933	1.96668025051917	1	1
"Gene3467"	"Gene3467"	6.74808578460385	1	6.74808578460385	2.25261408056324	1.99968952918034	1	0.835894512624887
"Gene3469"	"Gene3469"	1.96450588365837	1	1.96450588365837	0.971973239487906	1.96225169555399	1	1
"Gene3470"	"Gene3470"	6.83370836045092	1	6.83370836045092	0.437959271671219	0.577955023733128	1.49958109600054	1
"Gene3471"	"Gene3471"	2.50429723401389	1	2.50429723401389	0.762343000484029	1.27955288845621	1	1
"Gene3473"	"Gene3473"	3.77891577671933	1	3.77891577671933	0.591281817748449	1.01082162161302	1	1
"Gene3475"	"Gene3475"	4.73175973114672	1	4.73175973114672	2.14798923872562	0.841687522415927	1	1
"Gene3477"	"Gene3477"	1.92500217168076	1	1.92500217168076	0.823451248146865	1.13200135730281	1.07149187191092	1
"Gene3480"	"Gene3480"	0.615028038982742	1	0.615028038982742	2.06900633926819	5.06373187799259	1	1
"Gene3483"	"Gene3483"	7.76793876369016	1	7.76793876369016	2.25664003406719	1.50231632753315	1	1
"Gene3484"	"Gene3484"	8.71949103631943	1	8.71949103631943	0.965483219163784	1.63026398138394	1	1
"Gene3486"	"Gene3486"	0.940301527579613	37.2756248321015	39.6518547981804	0.527153276095874	0.50074467537749	0.881226075691472	1
"Gene3488"	"Gene3488"	9.87024459523724	1	9.87024459523724	1.07836951382807	1.88870847206438	1	1
"Gene3489"	"Gene3489"	2.91353509416717	1	2.91353509416717	0.988571553712236	0.531665248102277	1	1
"Gene3498"	"Gene3498"	2.76954528695015	26.6451691850111	28.3437335887965	2.11201455090498	0.917236929942555	1	1
"Gene3502"	"Gene3502"	3.70341992887976	1	3.70341992887976	0.570888968049452	0.512497509057834	1	1
"Gene3510"	"Gene3510"	10.0014429963106	1	10.0014429963106	2.18983620489518	1.3499265841338	0.743880272241495	1
"Gene3513"	"Gene3513"	7.13935533648916	1	7.13935533648916	1.38283455363323	1.55656895951888	1	1
"Gene3515"	"Gene3515"	2.20084264789403	1	2.20084264789403	1.58050262512004	1.21953964107196	1	1
"Gene3517"	"Gene3517"	8.07771739632277	1	8.07771739632277	1.15974177445996	0.5772061995262	1	1
"Gene3518"	"Gene3518"	2.23598293465772	1	2.23598293465772	1.2651340806318	0.900777299873935	1	1.12279558102084
"Gene3520"	"Gene3520"	3.94049757083904e-05	55.1013180634897	58.6138923997394	2.27068152290117	1.29592874958448	1	1
"Gene3522"	"Gene3522"	7.97778883963453	1	7.97778883963453	2.30979855973806	4.88220521588605	1	1
"Gene3525"	"Gene3525"	1.7677509129361	1	1.7677509129361	1.39741251628969	2.40183042481791	1	1
"Gene3530"	"Gene3530"	0.249803401208808	37.3481706594916	39.7290252447348	1.93063578366503	0.600932854599654	1	1
"Gene3534"	"Gene3534"	3.08262353213098	1	3.08262353213098	0.805056908504755	1.81134746198325	1	1
"Gene3535"	"Gene3535"	1.80632653973263	1	1.80632653973263	1.20396556907072	1.09190322214737	1	1
"Gene3537"	"Gene3537"	2.82299026183204	1	2.82299026183204	1.39954860063134	0.915397747515213	1	1
"Gene3538"	"Gene3538"	6.33506816040959	1	6.33506816040959	0.779828216732677	0.654754658293253	1.38374322609065	1
"Gene3544"	"Gene3544"	1.01204206172451	1	1.01204206172451	1.56215067634375	2.35230250441208	1	0.910892408887709
"Gene3546"	"Gene3546"	1.04412071823426	1	1.04412071823426	1.82787618132793	2.43555095653633	1	1
"Gene3547"	"Gene3547"	2.47251699321783	1	2.47251699321783	1.24323429763509	1.95169201141777	1	1
"Gene3551"	"Gene3551"	3.8718275105378	1	3.8718275105378	0.596993053525285	1.78150245224299	1	1.54321979040948
"Gene3555"	"Gene3555"	0.00992424798883148	57.6612755585721	61.3370409275436	0.814639550352225	1.99445023458513	1	1
"Gene3556"	"Gene3556"	4.95162634605585	1	4.95162634605585	2.68208876540126	0.393452955421329	1	1
"Gene3558"	"Gene3558"	6.90950757404347	1	6.90950757404347	1.27921271543346	2.21234937908047	1	1
"Gene3561"	"Gene3561"	1.86767425263169	1	1.86767425263169	1.37091617498637	4.17189241695549	1	1
"Gene3567"	"Gene3567"	2.70048470516	1	2.70048470516	0.811692961327039	1.13030609023225	1	1
"Gene3572"	"Gene3572"	9.00878033845202	1	9.00878033845202	0.519706846728212	0.726726031232257	1	1
"Gene3575"	"Gene3575"	4.29614692473641	99.750754007798	106.109620743901	4.11405005043519	0.800459800406447	1	1
"Gene3576"	"Gene3576"	6.08788080763468	1	6.08788080763468	1.78665988834802	0.365983497392306	1	1
"Gene3577"	"Gene3577"	0.287053115444197	109.01606819033	115.965576057328	1.18179147106855	1.22744139910545	1	1
"Gene3584"	"Gene3584"	14.5797823077208	1	14.5797823077208	1.50592553688662	1.47877520277276	1	1
"Gene3588"	"Gene3588"	2.5053459549136	57.0395123999324	60.6756418873857	0.900031249726323	1.11417950434768	1	1
"Gene3591"	"Gene3591"	4.1015341087211	1	4.1015341087211	1.23981046631318	1.10234920439243	1	1
"Gene3599"	"Gene3599"	6.2488168245991	1	6.2488168245991	1.12289038498976	1.68962365449472	1	1
"Gene3600"	"Gene3600"	0.682984637846162	63.2001830616239	67.2290402445456	0.877017513386108	1.21550743092273	1.52864982147031	1
"Gene3605"	"Gene3605"	4.59238539909728	1	4.59238539909728	0.726313669888839	0.712149487539741	1	1
"Gene3606"	"Gene3606"	4.70901786967759	1	4.70901786967759	1.48949376797987	0.653950578853979	1	1
"Gene3609"	"Gene3609"	3.43643893013448	1	3.43643893013448	0.691445534465305	0.715074829772928	1	1
"Gene3612"	"Gene3612"	0.174557600803148	67.5412998920924	71.8468926614804	0.697731113698535	0.760996532749731	1	1
"Gene3613"	"Gene3613"	8.86552843315033	1	8.86552843315033	1.0812466309956	1.04254003663274	1	1
"Gene3615"	"Gene3615"	2.60859436566994	1	2.60859436566994	2.11032709277589	1.19025241632162	1	1
"Gene3617"	"Gene3617"	2.28808438057885	1	2.28808438057885	0.685663106356118	1.0288552973991	1	1
"Gene3622"	"Gene3622"	2.02419710016686	1	2.02419710016686	1.75937181847689	0.767075820399972	1	1
"Gene3624"	"Gene3624"	1.92019437372173	1	1.92019437372173	0.962726202460835	1.11856750194118	1	1
"Gene3627"	"Gene3627"	3.95266998991636	1	3.95266998991636	1.20436077158072	1.02820563626569	1	1
"Gene3631"	"Gene3631"	4.97855915011082	1	4.97855915011082	1.94039250923173	0.433431485838098	1	1
"Gene3636"	"Gene3636"	2.34683193757885	1	2.34683193757885	1.97261077117678	0.85908724402655	1	1
"Gene3637"	"Gene3637"	7.04025506623043	1	7.04025506623043	0.536583424375238	2.3067248433078	1	1
"Gene3638"	"Gene3638"	7.57803617963669	1	7.57803617963669	0.53747624147295	0.574688541155239	1	1
"Gene3641"	"Gene3641"	1.96259055365041	1	1.96259055365041	1.7054939640334	0.905118648059059	1	1
"Gene3644"	"Gene3644"	2.38213165222293	1	2.38213165222293	0.664254895491665	1.40378377896421	1	0.781202180818249
"Gene3646"	"Gene3646"	3.85694540196699	1	3.85694540196699	0.784062784790232	1.34818565726688	1	1
"Gene3650"	"Gene3650"	0.896774680192383	1	0.896774680192383	1.36905650003651	2.59761113709866	1	1
"Gene3653"	"Gene3653"	2.09177298934017	1	2.09177298934017	0.970662559087404	0.618956601363868	1	1
"Gene3656"	"Gene3656"	0.424162060379245	67.5336174214552	71.8387204521191	0.457786336989823	0.572286306476146	1	1
"Gene3658"	"Gene3658"	2.56833385923149	80.1671983618659	85.27766129581	0.724399104616072	0.564828078111192	1	1
"Gene3660"	"Gene3660"	2.27021957461764	1	2.27021957461764	1.24415304032506	0.852869097422473	1	1
"Gene3663"	"Gene3663"	2.77109197571347	1	2.77109197571347	0.779406325036407	0.586833256500382	0.865767895302935	0.743722406233685
"Gene3664"	"Gene3664"	8.18459867344188	1	8.18459867344188	0.614797711450628	0.938036696245861	1	1
"Gene3668"	"Gene3668"	2.45251221028535	1	2.45251221028535	1.59932469622525	0.691001535994812	1	1
"Gene3669"	"Gene3669"	14.9676291103369	1	14.9676291103369	1.66400863569982	0.415814016700866	1	1
"Gene3671"	"Gene3671"	2.0798991608658	1	2.0798991608658	1.78944771637936	1.38249755706872	1	1
"Gene3676"	"Gene3676"	2.37029040046137	1	2.37029040046137	2.10901679632448	2.40831600737333	1	1
"Gene3678"	"Gene3678"	5.54435189628105	1	5.54435189628105	0.655825532804162	1.86268241798647	1	1
"Gene3680"	"Gene3680"	9.18492187583107	1	9.18492187583107	0.705430896083547	1.60079181084243	1	1
"Gene3681"	"Gene3681"	1.29480416455349	1	1.29480416455349	1.0506666072321	0.865523540667986	1	1
"Gene3685"	"Gene3685"	0.57070514888707	21.8469415202184	23.2396306392163	2.01438011402379	0.808543501378937	1	1
"Gene3687"	"Gene3687"	8.29271075963323	1	8.29271075963323	1.96642347070323	1.30103148100939	1	1
"Gene3689"	"Gene3689"	7.3767148583989	1	7.3767148583989	2.13794795482794	0.802535179402584	1	1
"Gene3691"	"Gene3691"	2.15538300603132	10.230642002974	10.8828204227642	2.27113951723927	1.78326689546195	1	1
"Gene3696"	"Gene3696"	4.65057402975412	106.166781561009	112.934654370217	0.865097656111957	0.267764608965482	1	1
"Gene3697"	"Gene3697"	0.905325805314513	1	0.905325805314513	3.09598964939975	1.81935864873366	1	1
"Gene3705"	"Gene3705"	7.20655578101298	1	7.20655578101298	0.22990177233764	1.72764248787444	1	1
"Gene3706"	"Gene3706"	7.92814977725043	1	7.92814977725043	1.194790121473	0.611063972028155	1.05106698722864	1
"Gene3710"	"Gene3710"	2.78708633926425	1	2.78708633926425	2.98583877788232	0.525944977461931	1	1
"Gene3711"	"Gene3711"	4.31928198258846	1	4.31928198258846	1.42988164855399	0.926585870204426	1	1
"Gene3714"	"Gene3714"	7.82681790288712	1	7.82681790288712	0.719405026384746	1.1594762548107	1	1
"Gene3721"	"Gene3721"	2.90213339240309	37.540236660309	39.933334983616	0.433309353636633	0.703213119286638	1	1
"Gene3724"	"Gene3724"	0.924155181697614	1	0.924155181697614	1.44052311197173	1.52173099560536	1	1
"Gene3726"	"Gene3726"	3.35052938275985	1	3.35052938275985	1.60508542503955	0.776977218421021	1	1
"Gene3727"	"Gene3727"	0.353172407022591	150.028369588748	159.592311418952	0.762674352788034	1.04051912368577	1	1
"Gene3728"	"Gene3728"	4.37447776397369	1	4.37447776397369	1.95765899612868	0.949593674723992	1	1
"Gene3729"	"Gene3729"	1.90623976531316	1	1.90623976531316	0.705773265889289	0.741774260754501	1	1
